ComCd,EndDt,CashEqv,AccRec,OthRecIntrDivid,Inventories,OthCurrAss,TotCurrAss,TotalFixAss,IntangAss,TotNCurrAss,TotAss,AccPay,TotCurLia,TotNCurLia,TotLiab,PaidCap,CapResFund,RetainProf,TotShareEquit,TotLiabEquit,TotOpRev,OpRev,TotOpCost,RDExp,OpProf,TotProf,NetProf,NetProfContOper,BasicEPS,NetOpCashFl,NetInvCashFl,NetFinanCashFl,NetProf,FixAssDepr,DeferTaxDecr,InventDecr,BasicEPS,ROE,ROA,EBIT,Opeprfrt,Currt,Qckrt,CashRt,Netprfgrrt,Totassgrrt,ARTrat,Currat,Dbastrt,EqumulDP
C300085,2021/12/31,399865814.6,258341636,21524816.82,136186994.1,48702569.6,1037239301,15355107.91,53452401.02,592812892.8,1630052194,59266188.71,633255632.8,14682713.57,647938346.4,706640535,369898319.6,-42191049.78,982113847.6,1630052194,1188137635,1188137635,1303845066,79276527.23,-285903838.2,-285896525.1,-276238555.5,-276238555.5,-0.4,18434486.88,-85584139.14,-25085044.3,-276238555.5,4596444.31,-8963279.67,-21807025.42,-0.4004,-29.6793,-14.7871,-273271713.6,-24.0632,1.6379,1.4229,73.0953,-878.1243,-22.8518,3.8335,1.0274,39.7495,1.6141
C300131,2019/12/31,961150624.8,1682648618,94913295.61,809700340.3,21857669.02,4247945396,88832060.03,158961791.3,1423948760,5671894156,612828163.2,3119388017,647624098.4,3767012115,1069526426,521096425.5,86846054.94,1904882040,5671894156,11950287044,11950287044,11744373929,46924048.61,143406885.9,142998215.9,69736721.58,69736721.58,0.03,996888188.7,-27737928.71,-1043103925,69736721.58,6117508.24,21683254.63,21049865.93,0.03,1.6526,1.2082,346405688.1,1.2,1.3618,1.1022,31.9245,-64.8792,-3.6055,6.0818,2.6832,66.4154,3.3504
C300131,2020/12/31,456137131.4,867686750.1,136752246.9,856057101.5,39675145.06,2744071813,170635788.9,108281773.7,732430947.9,3476502761,466686805.9,1526424605,502441766.9,2028866372,1069526426,4249647.46,338573391.3,1447636389,3476502761,10418226285,10418226285,10486269508,31448088.9,209579109.8,228979698.8,222242798.7,222242798.7,0.25,136051429.1,1253944084,-1417551000,222242798.7,10668349.65,-25619228.08,-337170183,0.25,18.6132,4.8586,408659023.5,2.0117,1.7977,1.2369,29.9208,218.6883,-38.7065,8.1701,2.98,58.3594,2.8828
C300131,2021/12/31,550468421.7,848942010.3,65207422.42,826233732.2,23258745.82,2589223349,132191317.7,103350204.7,872751898.2,3461975248,523983514.6,1865165744,139466776.8,2004632521,1069526426,51310062.5,364229412.2,1457342727,3461975248,6338052198,6338052198,6190869235,22968379.67,150688219.7,58560382.83,16992047.07,16992047.07,0.03,344627739.1,-22102174.88,-208159330.7,16992047.07,14841122.82,1723348.03,40819685.17,0.03,1.9402,0.4898,141715585.1,2.3775,1.3882,0.9452,35.7063,-92.3543,-1.4446,7.3843,2.3768,57.9043,2.3801
C300161,2019/12/31,354748789.7,532756137.9,69749946.66,559946924,10139549.57,1679871050,305015162.8,93317202.68,688105023.4,2367976074,266873796.2,949914912.8,100393225.1,1050308138,172765551,750351238.4,200868456.8,1317667936,2367976074,906039496.4,906039496.4,1060516958,252047868.8,16304048.36,18093873.05,19236427.33,19236427.33,0.09,-7706529.47,-56679509.38,-107499592.3,19236427.33,38843485.02,-3829488.2,-105270830.2,0.0887,1.3254,0.7945,40633540.43,1.7995,1.7684,1.179,41.1968,80.4533,-4.298,1.7158,0.525,44.3547,2.0912
C300161,2020/12/31,606667291.1,556037926,83307230.26,802289414,18464251.8,2253577108,289193423.4,134350491.6,599984085.5,2853561193,341881334.9,1291284122,198535582,1489819704,172765551,750158021.3,216301109,1363741489,2853561193,1322385849,1322385849,1306505856,220604790.2,48517800.34,45856865.87,41329392.87,41329392.87,0.16,66949342.64,-49631716.66,248964923.5,41329392.87,37755061.31,-3082842.13,-168866171.2,0.1608,2.3524,1.583,74331920.56,3.669,1.7452,1.1239,51.589,114.8496,20.5063,2.4291,0.6724,52.2091,2.234
C300161,2021/12/31,854697883.4,682291968.6,63096215.45,883020345,19527961.08,2678199165,267261225.7,141166081.2,720470526.9,3398669692,407831116.6,1312870116,261049275.1,1573919392,198696906,1145634354,245107668.1,1824750300,3398669692,1633827491,1633827491,1649352404,206865579.7,34124033.92,40428156.52,42186966,42186966,0.17,215367433.9,-128419512.7,120022135.8,42186966,35742123.93,-4984917.01,-96970030.63,0.1662,1.912,1.3495,65593588.79,2.0886,2.04,1.3674,68.6989,2.075,17.0603,2.6388,0.6626,46.3099,2.2395
C300177,2019/12/31,498521348.8,958564405.3,74905512.06,366341608.8,16167345.35,2118899663,217493151,163103154.4,1055950581,3174850243,291301357.8,994290519.6,118271719.7,1112562239,675667508,711691514.4,293705848.1,2062288004,3174850243,1619298448,1619298448,1582394884,221509986.8,-174879289.3,-146017246.7,-160827335.5,-160827335.5,-0.23,68142771.28,-87232820.76,91218324.37,-160827335.5,211116837.7,-1808035.21,60972873.37,-0.2335,-8.9421,-5.3934,-128683410.2,-10.7997,2.1311,1.7626,66.928,-211.5285,13.8346,2.0312,0.8479,35.043,1.6812
C300177,2020/12/31,514788676.3,834294442,56580504.26,550633714.7,48197166.62,2286776350,302522427.7,187678264.8,1234581825,3521358175,324483546.5,1412345204,51901313.3,1464246517,682957111,742347969.6,285203106.2,2057111658,3521358175,1773058819,1773058819,1605262389,214881039.6,127777010.8,155002438.6,154428569.3,154428569.3,0.13,-44905868.56,-25026737,91170983.5,154428569.3,31463752.96,-42464441.29,-179889484.1,0.1266,4.8532,4.6124,170806286.2,7.2066,1.6191,1.2293,41.0905,196.0213,14.5492,2.4123,0.8244,41.5819,1.9315
C300177,2021/12/31,671971394.9,1128429842,64471923.87,495747125.1,31154201.97,2702041173,351814506.4,223202194.7,1336433852,4038475026,330209001.8,1225702271,124558699.2,1350260970,744169066,1193934172,308968634.5,2688214056,4038475026,1795696869,1795696869,1678847640,236130823,72786985.72,73038857.64,59800041.54,59800041.54,0.06,-217528695.6,-90140421.43,453410710.9,59800041.54,33701897.72,-20717131.55,46746554.86,0.0645,2.0372,1.582,80020390.14,4.0534,2.2045,1.8,58.5133,-61.2766,13.7334,1.8298,0.7201,33.4349,1.8547
C300188,2019/12/31,1165028887,796779217.1,81769179.2,436676432.4,47609830.08,2610906147,387910370.7,63074689.62,1589242165,4200148312,243254114.1,1129107314,86588307.42,1215695621,803993717,673391879,1192954662,2984452691,4200148312,2067410376,2067410376,1777811789,293172950.7,307449868.1,305762445.5,288709197.1,288709197.1,0.36,396135918.5,106249695.9,15461408.7,288709197.1,39358803.33,-15180837.36,-79782441.01,0.36,9.7837,7.5536,297686051.1,14.8713,2.3124,1.9256,104.1668,-4.4314,20.7932,2.9082,0.8756,28.9441,1.3855
C300188,2020/12/31,1228809181,747113863.2,99497274.22,563066334.2,71363955.47,2995683532,442139781.7,166738658,1649589641,4645273173,339165046.6,1208653839,88549709.27,1297203548,806666645,738823465.8,1501860433,3348069624,4645273173,2386098335,2386098335,1975997713,364984509.2,424668546.1,420316414.1,400659003.7,400659003.7,0.47,297590222.2,-192668291.7,-32021389.91,400659003.7,47353298.44,-14321004.51,-138014070.8,0.47,11.3481,9.0591,409848827.7,17.7976,2.4785,2.0127,101.7992,38.776,10.5978,3.4192,0.8512,27.9252,1.4126
C300188,2021/12/31,922980726.9,846644843.5,100908738.7,606021591.5,70766456.92,2996300551,458029714,179157384.5,1899029218,4895329769,403177319.7,1144732457,186485270.3,1331217728,807093809,745403518.8,1686077685,3564112041,4895329769,2535195495,2535195495,2165766628,448704584.8,355001629,352957014.5,335878093.6,335878093.6,0.39,59401259.1,-107177851.6,-54353268.52,335878093.6,52392834.83,-12632716.42,-44451202.14,0.39,8.9307,7.041,344660450.4,14.0029,2.6175,2.0881,80.7725,-16.1686,4.5883,3.1814,0.8463,27.1936,1.4123
C300212,2019/12/31,650551418.8,3364234694,227379126.3,4553223899,79927325.69,9089855056,411409943,776888805.7,3816487601,12906342657,2769953682,6616814333,2390056973,9006871306,541707345,1532355300,1193795491,3899471351,12906342657,3743903562,3743903562,3192292075,63188426.96,527509725.6,523481925.3,417863272,417863272,0.72,230841150.3,-1212519209,429516317.9,417863272,48536281.57,-29110081.78,-804003218.8,0.7188,11.6103,3.4797,741958248.6,14.0898,1.3738,0.6856,9.8318,16.8004,16.1463,1.2252,0.4322,69.7864,3.7955
C300212,2020/12/31,1115074467,2730055946,296304482,312314592.2,45161866.87,10490716188,387268180.3,843168003.7,4888763834,15379480022,3557489420,8054937896,2657851641,10712789537,649787770,1495920758,1676337715,4666690485,15379480022,2806226754,2806226754,2324910804,87656396.33,819625497.1,811727037.2,697095703.2,697095703.2,1.06,138088616.5,-1645478348,1917318595,697095703.2,45065363.55,-23687506.06,-273884452.4,1.0648,17.3329,4.9289,1036679183,29.2074,1.3024,1.2636,14.3033,66.8239,19.4699,1.1386,0.2872,69.6564,3.9091
C300212,2021/12/31,306612773.8,2454723489,228869151.8,428405544.1,50487167.85,8877300918,364259999.8,732840496.6,5513403755,14390704672,2601940580,7716544055,2132453345,9848997400,665814309,1968104237,1146037552,4541707272,14390704672,2020109723,2020109723,2106721443,90578646.93,-147966673.5,-151361522.1,-142999183.6,-142999183.6,-0.25,-99879557.95,-1111689559,440528840.2,-142999183.6,39911980.79,-53388848.7,-116775478.4,-0.2529,-4.266,-0.9607,109067828.4,-7.3247,1.1504,1.0949,4.0119,-124.9484,-6.8371,0.7792,0.2086,68.44,3.9991
C300213,2019/12/31,860470054.6,804301535.3,113360124.9,170471782.7,6627675.78,2104906267,188506990.6,174947447.4,1053228886,3158135153,185361158.8,990317354.2,78021040.92,1068338395,594926386,746264671.8,700705942.5,2089796758,3158135153,1339490850,1339490850,1177573965,99292487.13,168490152.4,174862001.3,151825143.2,151825143.2,0.26,180497792.1,-89866003.22,6738548.35,151825143.2,13651055.46,1952881.51,29154712.58,0.26,7.3277,4.8815,188982213.6,12.5787,2.1255,1.9533,92.8253,15.6055,2.5847,1.6583,0.6423,33.8281,1.5401
C300213,2020/12/31,557173755.8,888703014.9,54947956.75,173770511.2,10835660.01,1979097604,183156969.8,140271013.7,1055581799,3034679403,231937790.6,795299772.4,93973860.99,889273633.4,596193648,757216963.2,783341390,2145405770,3034679403,961493584.9,961493584.9,905632947.1,88418761.38,131506332.2,129681271.4,116841646.4,116841646.4,0.2,101627278.8,-79761109.45,-319722034.3,116841646.4,15089068.18,-2473799.35,-10100488.95,0.2,5.4617,3.7735,139138914,13.6773,2.4885,2.27,99.2831,-23.042,-3.9091,1.1358,0.4709,29.3037,1.4621
C300213,2021/12/31,546034510.4,991653365.7,48342131.5,189639725.3,1036067.8,1981874072,169206215.5,155447319.2,1050069358,3031943430,251993092.5,830687137.2,20140670.29,850827807.5,593718564,751246676.9,867106782.4,2181115623,3031943430,1032630367,1032630367,899231636.7,110423848.4,126248627.6,122126606.6,118231049.5,118231049.5,0.2,105518502.7,15382005.98,-134289071.1,118231049.5,15305468.75,-13572768.29,-14047167.4,0.2,5.4189,3.8978,130203227.6,12.2259,2.3858,2.1575,82.0044,1.1891,-0.5455,1.0983,0.5214,28.0621,1.4067
C300229,2019/12/31,364072954.4,634171750.7,49363888.45,170874212.6,48375361.39,1440991167,89934743.41,76225556.55,1448288513,2889279681,192154833.4,749472522.3,19492520.44,768965042.7,478011220,637056260.6,823514399.2,2120314638,2889279681,967305988.9,967305988.9,785293535.4,91373887.89,177044059.3,176547086,161565603,161565603,0.33,221505844.5,-68911589.91,-36832991.58,161565603,8971993.84,-6366447.38,50912519.52,0.3302,7.5937,5.8281,176495354.7,18.3028,1.9227,1.6947,69.8338,119.031,8.8214,1.5916,0.6556,26.6144,1.4131
C300229,2020/12/31,306633129.3,312835244,50451942.52,71318535.25,35339904.18,1177373755,386375297.6,138789103.2,1649548493,2826922248,276674344.5,598221877.7,48719002.6,646940880.3,717016830,398050650.6,913580769.3,2179981368,2826922248,1309436442,1309436442,942229194.6,82032818.16,347654809.1,347370501.9,323147123.7,323147123.7,0.45,191079629.7,-228828026.8,-26715907.01,323147123.7,10046029.74,-3342459.86,139582169.2,0.4451,14.7212,11.3064,345873615.9,26.55,1.9681,1.8489,82.5788,100.0099,-0.2009,3.8738,1.0209,22.885,1.4013
C300229,2021/12/31,491357296.2,295145631.3,32597262.74,93683303.3,15074076.22,1583127063,297809974.6,301746495.3,2142852534,3725979597,214097985.1,484012715.7,664370649.8,1148383365,714757283,377737803,1098040229,2577596231,3725979597,1028712011,1028712011,789189350.7,98036311.54,274342782.1,278703392.7,248093357.2,248093357.2,0.34,189062365.5,-754229857.1,755647046.8,248093357.2,19247718.21,-17011014.18,-22364768.05,0.3431,9.587,7.572,298574733.4,26.6686,3.2708,3.0773,193.5313,-23.2259,31.2969,3.384,0.7455,30.821,1.3873
C300242,2019/12/31,405363521.5,1129238786,48501655.59,202539.15,16040993.24,1987757091,4865350.54,4331615.08,445322883,2433079974,323509381.6,1386479349,2382842.56,1388862191,634555224,1236727076,-841739561.5,1044217783,2433079974,5529037559,5529037559,5515330783,43694948.01,12699543.01,18390542.91,16887776.02,16887776.02,0.01,176291861.6,-14847676.52,-94412064.66,16887776.02,1712744.19,-15126367.11,-202539.15,0.0134,0.8213,0.7363,56253041.17,0.2297,1.4337,1.4335,30.5477,101.3567,12.9503,5.313,2.9747,57.0825,2.2239
C300242,2020/12/31,414543482.2,1200424825,266174223.2,,21886829.18,2091935090,3792953.2,664537.66,133917263.2,2225852353,289805889.4,1518514178,3215772.11,1521729950,634555224,1236663920,-1218584104,704122403.3,2225852353,6997017581,6997017581,7026932165,39097602.85,-355370565.5,-350147707.7,-361046577.1,-361046577.1,-0.58,24406072.77,61256379.17,-63846384.04,-361046577.1,1707455.05,5039693.05,-1339606.26,-0.5804,-53.8895,-15.4991,-317820123.8,-5.0789,1.3776,1.3776,27.2993,-2237.9167,-8.5171,6.0069,3.4302,68.3662,2.7126
C300242,2021/12/31,49652091.85,1006705489,70100581.68,2908344.6,62004934.03,1369099307,2788543.28,343927.76,169019776.8,1538119084,97372918.72,1025940130,15442117.86,1041382248,634555224,1236555422,-1412260361,496736836.1,1538119084,6529009789,6529009789,6738925475,40556803.45,-181298340.2,-180095886,-214517449.2,-214517449.2,-0.31,-162500633.3,83648172.02,-191506812.6,-214517449.2,2993752.25,28693343.06,-2908344.6,-0.3052,-39.6493,-11.3985,-136454704.4,-2.7768,1.3345,1.3316,4.937,40.5845,-31.7667,5.9163,3.7827,67.7049,3.2361
C300244,2019/12/31,1307169072,3330081172,56713270.05,1346886908,68876660.65,6705378601,941644901.8,76666794.01,4044634817,10750013418,959036496.8,4278352208,1333468224,5611820432,620458296,1602334838,1714837867,5138192986,10750013418,8453207047,8453207047,7613181862,211911490.9,774571230.6,771174965.9,575568057.1,575568057.1,0.56,483185627.8,-241309248.9,-676287416.2,575568057.1,231122332,-25535118.23,-163130049.1,0.56,8.7174,5.3753,974543704.5,9.163,1.5673,1.2525,38.0982,-2.1911,0.6372,2.7481,1.2821,52.2029,2.7935
C300244,2020/12/31,1743032000,4529898763,68462849.33,1122625116,39603101.37,8217760429,1073068774,68392329.5,4180989257,12398749686,1262052175,5604642387,765317918,6369960305,620458296,1592892456,2423937141,6028789381,12398749686,10649161773,10649161773,8862647995,319104205.4,1320311133,1317395409,1069934111,1069934111,1.29,1547226993,-820737575.2,-256369549,1069934111,272680645.9,-40947307.03,236907568,1.29,17.0914,9.244,1504763709,12.3983,1.4662,1.2659,37.9316,85.8919,15.3371,2.7126,1.4272,51.3758,2.6664
C300244,2021/12/31,2188706949,6288241348,106729096,1331558691,47598268.14,10851716418,1296670554,48604456.11,4742319284,15594035702,1855626702,6639279852,1478868207,8118148059,620458296,1654772880,3488040081,7475887643,15594035702,13082613200,13082613200,11084409363,424748904.9,1837934540,1790996655,1483601123,1483601123,1.87,1317918147,-536220453.3,-309992744.2,1483601123,320891298.4,-124740732.2,-223035082.9,1.8742,19.9057,10.5999,1999064263,14.0487,1.6345,1.4339,40.9335,38.6628,22.1186,2.4186,1.3753,52.0593,2.6911
C300245,2019/12/31,891599563.9,154340513.1,7777118.31,21910235.15,11118844.55,1098812919,220523057.6,12872663.22,499116861.7,1597929781,67067371.41,137184831.2,6781408.72,143966239.9,313457493,676026152,376386931.4,1453963541,1597929781,422274687.6,422274687.6,391588288.7,40171796.7,30860393.93,37477194.15,33993254.68,33993254.68,0.11,49752624.5,-102280129.1,2361700.28,33993254.68,12326677.56,-1322926.87,6804406.18,0.09,2.05,1.8923,17364664.97,6.2839,8.0097,7.85,650.9051,-47.6153,1.7992,2.6551,0.3735,9.0514,1.1095
C300245,2020/12/31,855200654.7,107895058.6,12326354.73,32926027.27,4656143.02,1139609600,211533088,13492407.16,537755543.1,1677365143,93400190.58,172181873.5,9769568.86,181951442.3,313457493,692082456.7,395189694.2,1495413700,1677365143,492167172.2,492167172.2,458775318.2,49241958.85,35318244.68,41733438.34,36796360.5,36796360.5,0.12,12368801.7,-43175552.68,-7836434.72,36796360.5,11973800.22,-1591167.09,-13832204.87,0.12,2.6295,2.252,29058646.18,7.1761,6.6186,6.4274,498.4661,24.0269,5.4583,4.9001,0.4397,10.8475,1.1213
C300245,2021/12/31,885331706.4,112251612.8,10509453.8,31528852.67,4944477.64,1200939017,263951638.2,6002709.23,571202499.3,1772141516,111345786.7,234045659.3,12519384.75,246565044.1,313457493,696014948.2,422963608.1,1525576472,1772141516,542102816.3,542102816.3,534202022.3,49317818.73,31842118.78,40032639.28,37005566.94,37005566.94,0.13,61090770.18,-17863699.59,-11862442.72,37005566.94,13133946.79,-1132515.47,-483358.81,0.13,2.6431,2.1456,27031457.61,5.8738,5.1312,4.9965,378.6262,0.5686,5.0418,4.9249,0.4633,13.9134,1.1536
C300248,2019/12/31,586283037,480397511.2,89033755.99,237679106.1,1221379.09,1469961273,137053106.1,67540762.12,836517932.9,2306479206,168319237.2,512394425,42080416.66,554474841.7,481092495,557836882.2,563237327.1,1752004364,2306479206,964023443.8,964023443.8,838906451.6,105853249.5,179322859.4,178191104.7,157968133.1,157968133.1,0.33,175277941.9,52820700.55,-30835545.89,157968133.1,11003015.31,-2956565.46,-3054808.01,0.3278,9.5069,7.1548,179769234.9,18.6015,2.8688,2.4049,124.5687,62.3063,9.3626,2.1483,0.6958,24.0399,1.4239
C300248,2020/12/31,573663976.1,465807386.5,85126976.71,255214750.8,2303596.99,1430902196,135304898.3,89904437.24,864255491.1,2295157687,160146699.3,402336233.3,27025416.66,429361649.9,481092495,557836882.2,703738024.3,1865796037,2295157687,939349508.3,939349508.3,775474208.3,96017310.17,209765902.6,207465440.5,184743238.7,184743238.7,0.38,196771073.6,-57836200.97,-149742215.6,184743238.7,11822984.18,-707868.8,-17535644.76,0.382,10.2853,8.0295,198894659.7,22.331,3.5565,2.9222,151.0339,16.9497,-0.4909,1.9855,0.6476,18.7073,1.3427
C300248,2021/12/31,582187310,541334246,82468223.06,298852943.6,1754244.92,1657236476,138853369.4,109146786,929930242.8,2587166719,190159307.1,469898184,16352354.03,486250538.1,481092495,601032530.1,826682384.1,2100916181,2587166719,1016658372,1016658372,838091584.2,113200137.2,190052526,187266763.4,171626479.5,171626479.5,0.34,161262901.5,-196540114.7,45424728.14,171626479.5,12794457.96,-4118371.96,-43638192.75,0.339,8.3105,7.0305,182178740.1,18.6938,3.5268,2.8908,153.7596,-7.1,12.3692,2.0189,0.6584,18.7947,1.3194
C300249,2019/12/31,206830009.3,1066005218,68070926.09,422957828,19165833.86,1954162585,196679592,219884961.7,857196230,2811358815,597880249.5,1588513692,244361292.6,1832874985,437470194,64625943.82,253440586.9,978483830.4,2811358815,1179354900,1179354900,1183321859,63555697.98,-8593377.19,-4868580,-2753048.17,-2753048.17,0.01,34695680.9,-123330047.9,-24869337.99,-2753048.17,23621531.35,-6314060.68,-69464422.24,0.0075,0.4177,-0.0956,41486930.55,-0.7287,1.2302,0.9639,16.0413,-107.387,-4.5858,1.0471,0.5753,65.1953,3.6535
C300249,2020/12/31,237784443.3,874627101.6,57111403.39,493766162.4,34387781.45,1939006181,197545706.3,360602336.1,945130380.5,2884136561,587631559.1,1678397841,441411310.8,2119809151,437470194,64625943.82,87427229,764327409.9,2884136561,1345760249,1345760249,1446195397,61468069.89,-222952076.1,-222861788.3,-216910884.8,-216910884.8,-0.38,-16821564.74,-137620564,146737425.3,-216910884.8,65319525.23,-4931476.02,-100793042.1,-0.3795,-26.8037,-7.6169,-185142007.1,-16.567,1.1553,0.8611,23.3695,-7778.9353,2.5887,1.3869,0.6913,73.4989,4.0559
C300249,2021/12/31,222007389.8,787494223.7,69492428.14,451185714.2,35707531.93,1770738379,184809031.9,434548399.5,1098109565,2868847944,688856921.8,1816662903,275835473,2092498376,437470194,64625943.82,115054762.5,776349568.6,2868847944,1448954286,1448954286,1457149191,58291019.23,22310295.91,19277127.09,11695374.99,11695374.99,0.07,10102919.44,6096086.18,-11858321,11695374.99,25713797.28,2045105.46,34664619.1,0.069,4.6469,0.4066,52709577.84,1.5398,0.9747,0.7264,15.6503,105.3918,-0.7622,1.7435,0.7812,72.9386,4.5379
